EnsemblID	Symbol	RA_1	RA_2	RA_3	TGFb_1	TGFb_2	TGFb_3	RA_TGFb_1	RA_TGFb_2	RA_TGFb_3	WT_1	WT_2	WT_3
ENSMUSG00000097590	Gm26675	5	3	4	8	3	4	6	6	5	8	2	6
ENSMUSG00000005982	Naa60	1709	2032	1579	2457	2236	2229	1966	3278	2508	1902	1947	2525
ENSMUSG00000093575	Gm20695	5	5	3	4	3	4	8	8	1	7	2	5
ENSMUSG00000005983	1700037C18Rik	44	48	37	63	55	81	58	118	98	61	35	61
ENSMUSG00000014232	Cluap1	400	520	427	503	519	519	432	697	600	516	519	651
ENSMUSG00000103481	1700016D08Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083579	Gm15538	5	9	12	16	17	17	12	16	9	9	10	13
ENSMUSG00000080485	Gm23493	0	2	0	2	1	0	1	4	3	0	7	3
ENSMUSG00000081809	Gm15539	14	11	12	15	22	23	11	9	15	15	15	14
ENSMUSG00000085048	Gm15537	3	5	8	3	6	7	5	4	3	4	0	3
ENSMUSG00000049871	Nlrc3	5655	6813	5979	7994	7790	7701	6223	11692	9308	7097	6222	8865
ENSMUSG00000039738	Slx4	1392	1571	1202	1732	1535	1505	1264	2153	1759	1654	1395	1865
ENSMUSG00000084790	Gm15879	66	91	85	127	98	94	100	177	148	101	74	109
ENSMUSG00000005980	Dnase1	4	2	1	2	0	2	1	0	0	1	1	1
ENSMUSG00000005981	Trap1	2437	2985	2579	2588	2417	2574	1680	2788	2481	3257	2950	3808
ENSMUSG00000093262	Gm23413	0	2	1	7	4	1	0	0	2	7	4	5
ENSMUSG00000022521	Crebbp	2635	3053	2519	3698	3146	3306	2733	4655	3988	2772	2770	4030
ENSMUSG00000103937	Gm37186	3	1	0	0	1	1	1	0	0	0	2	6
ENSMUSG00000089645	Gm5766	1	1	2	1	0	1	0	0	0	0	1	2
ENSMUSG00000005580	Adcy9	6	15	8	6	8	5	5	4	9	14	11	16
ENSMUSG00000084304	Gm6142	17	12	9	23	22	18	12	15	22	9	12	25
ENSMUSG00000022519	Srl	75	85	46	36	30	31	17	29	34	49	45	66
ENSMUSG00000083585	Gm15885	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005718	Tfap4	439	615	484	193	199	264	188	338	310	422	519	573
ENSMUSG00000014303	Glis2	702	734	587	442	370	379	329	471	392	376	335	430
ENSMUSG00000014301	Pam16	336	519	241	463	275	373	204	346	344	483	288	479
ENSMUSG00000039637	Coro7	3827	4289	3838	4307	4214	4073	2276	3772	3490	6541	5715	8217
ENSMUSG00000039646	Vasn	5	1	3	2	1	5	2	5	4	3	3	5
ENSMUSG00000004069	Dnaja3	1061	1238	984	953	944	933	714	1325	1116	1239	1162	1488
ENSMUSG00000063445	Nmral1	287	272	244	315	223	281	134	211	189	413	318	445
ENSMUSG00000004070	Hmox2	1249	1461	1071	1480	1281	1386	1137	1957	1553	1528	1323	1729
ENSMUSG00000086944	Gm15859	0	0	0	0	0	0	0	1	1	1	0	2
ENSMUSG00000004071	Cdip1	917	1174	1082	1418	1260	1321	998	1820	1464	1271	1044	1586
ENSMUSG00000086464	Gm15835	2	5	6	6	6	7	6	5	8	11	4	9
ENSMUSG00000022518	4930562C15Rik	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000039568	Ubald1	1349	1593	1319	1508	1474	1603	1084	1778	1551	1536	1533	2073
ENSMUSG00000022517	Mgrn1	1143	1471	1066	750	705	803	929	1362	1361	1032	1086	1288
ENSMUSG00000097397	Gm16861	6	11	6	23	23	21	10	10	19	13	10	13
ENSMUSG00000022516	Nudt16l1	1010	1224	862	1599	1437	1536	764	1408	1185	1166	1099	1448
ENSMUSG00000022515	Anks3	716	1002	887	1459	1313	1299	1068	1890	1474	1053	995	1414
ENSMUSG00000022543	4930451G09Rik	18	18	18	22	26	32	23	32	25	19	13	18
ENSMUSG00000022542	Sept12	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096215	Smim22	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106967	RP23-450O11.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022540	Rogdi	156	236	221	244	228	259	146	244	246	274	232	328
ENSMUSG00000022536	Glyr1	3860	4498	3878	5333	4967	5106	3753	6560	5498	4785	4447	5680
ENSMUSG00000039473	Ubn1	3860	4749	3898	5389	4655	4870	3728	6189	5316	4585	4559	6153
ENSMUSG00000077367	Gm23483	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039457	Ppl	3	2	3	2	2	0	1	4	8	3	3	3
ENSMUSG00000091712	Sec14l5	1	1	0	0	1	0	1	7	1	0	0	0
ENSMUSG00000023143	Nagpa	617	746	553	747	630	729	599	1128	911	666	643	831
ENSMUSG00000051669	AU021092	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098675	Mir6364	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096398	Gm23689	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095347	Gm26095	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000039427	Alg1	530	615	531	743	666	730	616	1038	900	698	668	835
ENSMUSG00000022544	Eef2kmt	570	800	502	467	497	495	345	637	616	643	641	768
ENSMUSG00000087168	Gm15983	4	11	5	28	27	11	8	14	11	14	11	13
ENSMUSG00000084573	n-R5s30	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101481	1700123O21Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008658	Rbfox1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089506	Gm23476	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089593	Gm26159	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077152	Gm24579	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022715	Tmem114	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084475	Gm25782	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039345	Mettl22	146	226	169	145	156	151	128	226	199	193	184	269
ENSMUSG00000077557	Gm23706	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057880	Abat	0	2	3	2	4	5	2	3	7	1	1	4
ENSMUSG00000076039	Gm22137	0	0	0	0	0	1	0	1	0	0	1	1
ENSMUSG00000083505	Gm7541	3	7	2	4	9	4	5	0	4	7	5	6
ENSMUSG00000043140	Tmem186	416	595	534	669	676	674	602	1010	877	615	649	821
ENSMUSG00000022711	Pmm2	1656	1908	1564	2188	1984	2070	1542	2618	2147	2180	2009	2785
ENSMUSG00000008393	Carhsp1	759	789	544	949	743	812	651	1056	857	679	680	962
ENSMUSG00000107252	RP24-183G19.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022710	Usp7	5170	6073	4855	6107	5798	5970	4358	7363	6078	6119	5669	7889
ENSMUSG00000084737	Gm25805	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022507	1810013L24Rik	1702	2194	1668	1854	2027	1892	1431	2369	2024	2020	2109	2598
ENSMUSG00000087982	Gm22224	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068674	Gm10247	2	3	2	3	3	0	0	1	4	6	1	5
ENSMUSG00000059003	Grin2a	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098100	Gm7572	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098170	Gm3890	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039209	Rpl39l	34	46	5	11	17	10	4	23	10	15	28	8
ENSMUSG00000039200	Atf7ip2	2	1	0	3	2	0	0	1	0	0	3	0
ENSMUSG00000089563	Gm24667	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093251	Gm22932	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022505	Emp2	1	1	1	0	2	9	1	0	2	4	5	4
ENSMUSG00000039179	Tekt5	0	0	1	1	0	0	0	0	2	0	0	0
ENSMUSG00000022503	Nubp1	1208	1537	1155	1239	1148	1157	766	1430	1195	1669	1447	1854
ENSMUSG00000050908	Tvp23a	6	7	2	4	1	4	1	3	0	0	6	3
ENSMUSG00000022504	Ciita	19	21	18	88	102	102	53	91	91	8	8	27
ENSMUSG00000038055	Dexi	595	765	581	802	735	858	739	1183	1010	635	655	843
ENSMUSG00000068663	Clec16a	814	865	650	861	822	910	647	1065	907	847	757	993
ENSMUSG00000087384	Gm15558	2	1	0	0	0	2	1	2	5	6	4	13
ENSMUSG00000038037	Socs1	616	753	706	2136	1989	2284	1138	2208	1869	1038	1107	1718
ENSMUSG00000043050	Tnp2	26	32	24	119	150	136	31	76	60	84	104	141
ENSMUSG00000050058	Prm3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038015	Prm2	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000022501	Prm1	1	5	0	2	0	4	1	2	2	3	1	3
ENSMUSG00000071671	Gm10343	23	17	21	22	36	30	27	41	31	27	36	46
ENSMUSG00000079740	Gm11172	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000096921	Gm26822	0	0	1	5	5	7	3	2	1	1	1	4
ENSMUSG00000037991	Rmi2	206	274	223	449	381	411	191	367	347	412	382	589
ENSMUSG00000095369	Gm21859	0	0	1	3	0	0	1	2	1	0	1	0
ENSMUSG00000022500	Litaf	623	712	329	1893	1565	1666	1294	2631	1913	696	534	692
ENSMUSG00000093897	Gm26268	0	0	0	0	1	0	1	0	0	0	0	0
ENSMUSG00000088543	Gm24961	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097056	Gm4262	0	0	1	1	0	0	0	0	0	0	0	0
ENSMUSG00000037972	Snn	37	44	27	139	95	117	69	153	94	39	32	42
ENSMUSG00000022498	Txndc11	897	1043	731	1078	935	1026	869	1357	1126	1007	988	1284
ENSMUSG00000037965	Zc3h7a	3230	3718	3552	4779	4768	4574	3929	6780	5502	4157	3710	5230
ENSMUSG00000076258	Gm23935	14663	14987	10495	7384	11479	12799	6901	14240	15909	18803	15022	24654
ENSMUSG00000064565	Gm24145	1	0	2	1	0	2	1	2	1	0	0	2
ENSMUSG00000096959	4930509G22Rik	2	8	6	17	13	13	10	13	18	10	8	8
ENSMUSG00000080790	Gm7638	0	0	1	0	3	0	0	1	0	0	0	0
ENSMUSG00000081052	Gm6305	0	0	0	2	1	1	0	0	0	0	1	1
ENSMUSG00000005846	Rsl1d1	3125	3838	2908	2363	2284	2322	1814	3002	2408	3396	3351	4184
ENSMUSG00000097537	2610020C07Rik	20	29	17	43	32	28	39	49	43	39	28	38
ENSMUSG00000062203	Gspt1	2753	3397	2534	2447	2167	2315	1718	2760	2407	3144	2980	3745
ENSMUSG00000088544	Mir1945	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022496	Tnfrsf17	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071669	Snx29	155	285	197	242	238	249	223	421	401	202	205	255
ENSMUSG00000082653	Gm15897	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085732	Gm4279	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065979	Cpped1	309	375	242	331	319	307	195	409	324	349	243	338
ENSMUSG00000055015	Gm9961	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022494	Shisa9	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091416	Gm6327	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101565	1700003L19Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022545	Ercc4	1032	1182	1015	1204	1110	1162	1021	1734	1576	1104	988	1403
ENSMUSG00000009569	Mkl2	586	618	541	552	480	459	390	596	491	714	735	950
ENSMUSG00000087526	Gm15738	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000076972	Mir193b	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065449	Mir365-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099214	Mir6365	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099411	2310015D24Rik	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000077488	Gm25276	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022685	Parn	977	1421	999	1156	1182	1254	899	1689	1354	1209	1317	1574
ENSMUSG00000022684	Bfar	1609	1826	1534	1770	1644	1716	1443	2608	1958	1657	1571	2054
ENSMUSG00000079737	3110001I22Rik	138	159	103	148	159	139	112	183	160	188	128	175
ENSMUSG00000022683	Pla2g10	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000086550	Pla2g10os	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022682	Rrn3	1255	1442	1085	1331	1264	1205	1116	1842	1513	1296	1281	1807
ENSMUSG00000099314	Gm27734	1	0	0	0	0	0	0	1	0	0	0	1
ENSMUSG00000022681	Ntan1	1548	1787	1228	2159	1845	2032	2023	3488	2800	1375	1347	1595
ENSMUSG00000022680	Pdxdc1	1194	1328	1077	1503	1474	1475	1390	2390	1873	1411	1245	1567
ENSMUSG00000022679	Mpv17l	12	10	15	25	20	19	16	31	40	27	15	22
ENSMUSG00000089818	Gm15950	0	0	0	0	0	0	0	0	1	0	2	1
ENSMUSG00000089207	Gm26213	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065968	Ifitm7	2	4	0	10	20	16	6	4	5	4	2	9
ENSMUSG00000044117	2900011O08Rik	29	27	12	120	145	200	50	64	63	117	72	61
ENSMUSG00000082554	Gm15806	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082277	Gm15807	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083536	Gm15808	0	0	0	0	0	0	0	1	0	0	1	0
ENSMUSG00000060657	Marf1	5324	6518	5438	7017	7164	6978	5547	9466	8249	5831	6058	8408
ENSMUSG00000098652	Gm27671	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070074	Mir484	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022678	Nde1	2492	3018	2347	3692	3391	3301	2309	3660	2977	3599	3189	4188
ENSMUSG00000018830	Myh11	1	1	3	2	3	1	2	1	1	4	0	2
ENSMUSG00000022677	Fopnl	586	752	508	693	691	655	479	899	764	679	616	793
ENSMUSG00000085612	Gm15868	4	4	6	6	1	4	2	7	5	7	8	4
ENSMUSG00000087557	Gm15869	4	7	5	5	5	3	4	7	6	7	6	11
ENSMUSG00000023088	Abcc1	2566	3155	2541	2298	2242	2396	1779	2875	2677	3008	2808	3995
ENSMUSG00000089106	Gm23116	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090808	Gm1758	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075395	A630010A05Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022676	Snai2	0	0	0	0	0	4	0	0	0	0	0	0
ENSMUSG00000095165	Gm25547	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068617	Efcab1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069315	Gm7731	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094472	Gm21897	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000080704	Gm6031	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022674	Ube2v2	197	265	216	239	217	225	165	274	224	231	248	311
ENSMUSG00000022673	Mcm4	2662	3415	2419	3602	3200	3346	2317	3754	3181	3862	3779	4736
ENSMUSG00000022672	Prkdc	3217	4183	3439	4487	4506	4182	3212	5225	4616	3934	4460	5721
ENSMUSG00000022671	Mzt2	202	271	216	224	198	224	187	322	273	260	254	265
ENSMUSG00000071637	Cebpd	9	11	8	20	12	13	17	34	17	14	5	10
ENSMUSG00000041974	Spidr	489	626	453	649	610	646	408	617	560	680	645	766
ENSMUSG00000077350	n-R5s31	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041957	Pkp2	128	138	95	119	122	120	75	136	117	90	66	101
ENSMUSG00000022792	Yars2	304	375	283	283	261	268	201	353	324	361	311	372
ENSMUSG00000022789	Dnm1l	1691	2042	1608	1902	1997	1838	1338	2264	1769	1927	1875	2481
ENSMUSG00000098037	Gm7765	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022788	Fgd4	0	1	0	0	0	1	1	0	0	0	0	1
ENSMUSG00000089861	Gm16139	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048101	Olfr19	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022783	Spag6	0	0	0	2	1	1	0	0	0	0	0	0
ENSMUSG00000083192	Rpl31-ps12	9	6	8	4	4	5	4	6	5	7	9	10
ENSMUSG00000081426	Gm15714	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075370	Igll1	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000059305	Vpreb1	9	8	4	14	25	15	10	20	17	9	8	18
ENSMUSG00000022779	Top3b	1642	2083	1853	2123	2103	2159	1869	3257	2704	1987	1971	2489
ENSMUSG00000026181	Ppm1f	1269	1597	1307	1439	1304	1423	1036	1902	1551	1437	1416	1866
ENSMUSG00000063358	Mapk1	5179	6498	4712	5858	5383	5594	4020	6711	5336	5978	5930	7729
ENSMUSG00000087951	Gm22558	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084792	1700056N10Rik	22	33	21	56	34	24	35	68	71	38	35	52
ENSMUSG00000022773	Ypel1	225	248	158	64	57	69	52	98	74	171	139	127
ENSMUSG00000055497	Gm9974	31	30	41	55	42	33	60	70	70	28	44	52
ENSMUSG00000022771	Ppil2	3439	4186	3157	3929	3541	3606	3088	5417	4337	3963	3383	4499
ENSMUSG00000084881	Gm15585	2	5	2	2	1	1	6	7	4	7	4	11
ENSMUSG00000049916	2610318N02Rik	152	161	123	132	106	105	29	65	76	200	149	203
ENSMUSG00000065572	Mir130b	1	1	0	0	1	0	0	1	0	2	0	1
ENSMUSG00000076288	Mir301b	2	2	0	2	1	0	0	0	1	2	4	1
ENSMUSG00000022769	Sdf2l1	729	832	542	899	699	767	432	682	634	960	756	990
ENSMUSG00000022768	Ccdc116	81	89	79	85	100	90	69	105	67	114	101	136
ENSMUSG00000087554	Gm15646	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041774	Ydjc	366	540	394	245	228	261	163	307	259	515	446	555
ENSMUSG00000038965	Ube2l3	3583	3862	2792	3414	2925	3043	2258	3706	3001	3524	3038	4162
ENSMUSG00000085425	Gm15648	5	6	4	10	12	7	5	9	16	7	7	9
ENSMUSG00000096434	Gm22129	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071636	Rimbp3	4	10	4	27	17	15	15	16	7	14	9	19
ENSMUSG00000050240	Hic2	135	145	120	149	148	155	134	197	187	170	132	222
ENSMUSG00000097764	Gm26635	0	0	1	0	2	1	1	1	2	4	2	3
ENSMUSG00000055692	Tmem191c	305	426	587	573	653	581	728	1274	1014	628	539	736
ENSMUSG00000041720	Pi4ka	4322	5284	3951	4887	4487	4650	3733	6213	5368	4809	4445	6070
ENSMUSG00000022766	Serpind1	0	1	2	0	0	3	1	0	0	3	0	2
ENSMUSG00000065331	Gm24927	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022765	Snap29	1097	1455	1087	1355	1297	1394	1085	1823	1579	1137	1241	1540
ENSMUSG00000006134	Crkl	2097	2340	1796	2360	2141	2193	1710	2924	2349	2163	2033	2812
ENSMUSG00000088993	Gm22770	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022763	Aifm3	0	0	0	1	1	0	0	0	0	3	0	0
ENSMUSG00000022761	Lztr1	2380	2907	2455	2894	2690	2720	2370	3792	3275	2847	2548	3444
ENSMUSG00000022760	Thap7	454	551	367	492	436	532	398	659	621	514	533	646
ENSMUSG00000022759	Lrrc74b	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022758	P2rx6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022756	Slc7a4	49	80	64	88	109	96	26	54	58	104	88	108
ENSMUSG00000005899	Smpd4	868	1152	920	1398	1207	1171	927	1589	1362	1261	1126	1490
ENSMUSG00000041617	Ccdc74a	2	0	1	10	12	5	4	12	8	8	1	0
ENSMUSG00000012114	Med15	2754	3075	2541	3090	2857	2949	2517	4113	3259	3121	2653	3809
ENSMUSG00000059150	Rpl26-ps4	0	0	0	0	0	1	0	0	0	1	1	1
ENSMUSG00000022750	Klhl22	1010	1166	974	951	892	854	861	1452	1257	1036	1015	1265
ENSMUSG00000012017	Scarf2	35	23	12	6	8	4	6	22	12	12	7	8
ENSMUSG00000090236	Car15	16	19	15	53	35	35	25	39	38	26	12	38
ENSMUSG00000092470	Gm20518	18	13	12	38	47	48	29	43	43	37	45	42
ENSMUSG00000003166	Dgcr2	1246	1525	1145	1472	1211	1277	1019	1724	1499	1347	1366	1763
ENSMUSG00000041566	Tssk1	0	0	0	0	0	0	1	0	0	0	0	1
ENSMUSG00000045521	Tssk2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003527	Dgcr14	825	1011	730	987	936	937	765	1300	1144	989	979	1207
ENSMUSG00000022738	Gsc2	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103149	AA914427	1	7	2	5	8	3	3	6	7	6	5	3
ENSMUSG00000003528	Slc25a1	1127	1403	1039	1113	981	1038	787	1405	1205	1208	1212	1454
ENSMUSG00000059280	Vpreb2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003531	Dgcr6	278	355	248	240	237	241	213	361	336	338	240	347
ENSMUSG00000003526	Prodh	35	70	68	34	35	31	53	102	73	34	50	69
ENSMUSG00000089979	Gm15954	5	11	11	7	9	8	17	12	17	14	10	4
ENSMUSG00000043811	Rtn4r	6	5	1	1	1	1	0	3	0	2	0	2
ENSMUSG00000099293	Mir6366	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090777	Gm7873	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060166	Zdhhc8	1516	1756	1569	2741	2359	2494	1486	2412	2060	2262	2097	2998
ENSMUSG00000005732	Ranbp1	1241	1530	1041	1015	942	1069	518	916	779	1573	1340	1678
ENSMUSG00000080364	Gm25777	2	16	8	8	13	12	5	13	18	9	6	16
ENSMUSG00000022721	Trmt2a	1192	1432	1420	1849	1788	1729	1449	2420	2092	1803	1697	2116
ENSMUSG00000022718	Dgcr8	1235	1609	1241	1418	1357	1329	1013	1627	1419	1679	1666	2122
ENSMUSG00000080452	Mir1306	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093246	Gm24572	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000013539	Tango2	394	493	453	579	566	519	415	780	630	509	498	650
ENSMUSG00000065464	Mir185	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000325	Arvcf	43	59	61	64	56	59	46	87	61	101	69	106
ENSMUSG00000089044	Gm26170	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092957	Gm26219	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000326	Comt	969	1057	849	807	714	792	735	1164	1011	980	790	1128
ENSMUSG00000087556	Gm15764	7	3	8	9	10	12	11	25	25	7	5	12
ENSMUSG00000075704	Txnrd2	344	554	381	312	325	342	265	420	385	431	440	523
ENSMUSG00000000884	Gnb1l	181	198	157	228	218	201	176	335	283	258	266	305
ENSMUSG00000086965	Gm16314	54	79	55	80	71	69	50	96	93	93	75	72
ENSMUSG00000009097	Tbx1	0	0	4	3	3	2	1	4	1	0	0	1
ENSMUSG00000075335	4930588K23Rik	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050761	Gp1bb	0	0	1	8	10	9	5	2	10	0	0	0
ENSMUSG00000072214	Sept5	27	17	18	12	10	11	5	1	2	32	21	29
ENSMUSG00000041378	Cldn5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000028	Cdc45	385	496	296	693	526	553	68	133	105	945	762	978
ENSMUSG00000005262	Ufd1l	1261	1611	1389	1801	1768	1816	1465	2556	2294	1732	1680	2063
ENSMUSG00000071632	2510002D24Rik	515	673	574	656	616	648	614	1013	870	633	572	789
ENSMUSG00000099908	Gm28539	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022706	Mrpl40	673	832	590	798	671	797	604	1019	838	737	715	941
ENSMUSG00000022702	Hira	441	528	392	525	449	489	358	552	516	523	480	597
ENSMUSG00000082130	Gm15799	0	1	0	1	0	0	0	2	0	0	0	1
ENSMUSG00000083658	Gm15798	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105028	RP23-374P12.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060811	Gm10088	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000106567	RP23-247I11.8	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105906	Iglc1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106668	Iglj1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105547	Iglc3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106405	Iglj3p	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105231	Iglj3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076934	Iglv1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106444	RP23-247I11.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106039	Iglc4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105066	Iglj4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076937	Iglc2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104975	Iglj2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104927	RP23-272P19.8	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105128	RP23-272P19.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076939	Iglv3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105160	RP23-272P19.10	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076940	Iglv2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050742	Olfr164	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089036	Gm22158	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095529	Gm23612	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050158	Olfr165	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077172	Gm25762	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056822	Olfr166	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045341	Olfr167	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061361	Olfr168	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068535	Olfr169	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062245	Olfr170	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060480	Olfr171	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041247	Lamp3	0	0	1	0	0	1	0	1	3	0	0	1
ENSMUSG00000097945	Gm17799	0	0	0	0	0	1	0	1	0	0	1	0
ENSMUSG00000022686	B3gnt5	192	209	248	766	599	621	112	148	117	719	612	801
ENSMUSG00000075330	A930003A15Rik	0	0	0	0	0	0	0	0	0	0	0	0
